Sexo;Edad;Provincias;Periodo;Total
mujeres;31 anyos;andalucia;2020.0;3223.0
mujeres;31 anyos;aragon;2020.0;1104.0
mujeres;31 anyos;andalucia;2020.0;3530.0
mujeres;31 anyos;castilla y leon;2020.0;2124.0
mujeres;31 anyos;catalunya;2020.0;2500.0
mujeres;31 anyos;galicia;2020.0;1615.0
mujeres;31 anyos;comunidad de madrid;2020.0;41888.0
mujeres;31 anyos;andalucia;2020.0;10015.0
mujeres;31 anyos;murcia;2020.0;8993.0
mujeres;31 anyos;navarra;2020.0;3519.0
mujeres;31 anyos;galicia;2020.0;1418.0
mujeres;31 anyos;castilla y leon;2020.0;711.0
mujeres;31 anyos;canarias;2020.0;7849.0
mujeres;31 anyos;galicia;2020.0;4759.0
mujeres;31 anyos;la rioja;2020.0;1746.0
mujeres;31 anyos;castilla y leon;2020.0;1523.0
mujeres;31 anyos;canarias;2020.0;7184.0
mujeres;31 anyos;castilla y leon;2020.0;760.0
mujeres;31 anyos;andalucia;2020.0;11419.0
mujeres;31 anyos;castilla y leon;2020.0;418.0
mujeres;31 anyos;catalunya;2020.0;4695.0
mujeres;31 anyos;aragon;2020.0;683.0
mujeres;31 anyos;castilla-la mancha;2020.0;3863.0
mujeres;31 anyos;comunidad valenciana;2020.0;13851.0
mujeres;31 anyos;castilla y leon;2020.0;2344.0
mujeres;31 anyos;castilla y leon;2020.0;731.0
mujeres;31 anyos;aragon;2020.0;5382.0
mujeres;31 anyos;ceuta;2020.0;570.0
mujeres;31 anyos;melilla;2020.0;588.0
mujeres;32 anyos;total nacional;2020.0;276129.0
mujeres;32 anyos;castilla-la mancha;2020.0;2316.0
mujeres;32 anyos;comunidad valenciana;2020.0;10783.0
mujeres;32 anyos;andalucia;2020.0;4642.0
mujeres;32 anyos;pais vasco;2020.0;1668.0
mujeres;32 anyos;asturias;2020.0;4964.0
mujeres;32 anyos;castilla y leon;2020.0;787.0
mujeres;32 anyos;extremadura;2020.0;3975.0
mujeres;32 anyos;islas baleares;2020.0;8700.0
mujeres;32 anyos;catalunya;2020.0;33704.0
mujeres;32 anyos;pais vasco;2020.0;5822.0
mujeres;32 anyos;castilla y leon;2020.0;1769.0
mujeres;32 anyos;extremadura;2020.0;2075.0
mujeres;32 anyos;andalucia;2020.0;7565.0
mujeres;32 anyos;cantabria;2020.0;2934.0
mujeres;32 anyos;comunidad valenciana;2020.0;3266.0
mujeres;32 anyos;castilla-la mancha;2020.0;2864.0
mujeres;32 anyos;andalucia;2020.0;4551.0
mujeres;32 anyos;galicia;2020.0;5782.0
mujeres;32 anyos;castilla-la mancha;2020.0;1118.0
mujeres;32 anyos;pais vasco;2020.0;3453.0
mujeres;32 anyos;catalunya;2020.0;4474.0
mujeres;32 anyos;andalucia;2020.0;5668.0
mujeres;32 anyos;castilla-la mancha;2020.0;1556.0
mujeres;32 anyos;andalucia;2020.0;3238.0
mujeres;32 anyos;aragon;2020.0;1198.0
mujeres;32 anyos;andalucia;2020.0;3560.0
mujeres;32 anyos;castilla y leon;2020.0;2180.0
mujeres;32 anyos;catalunya;2020.0;2321.0
mujeres;32 anyos;galicia;2020.0;1690.0
mujeres;32 anyos;comunidad de madrid;2020.0;43168.0
mujeres;32 anyos;andalucia;2020.0;10330.0
mujeres;32 anyos;murcia;2020.0;9165.0
mujeres;32 anyos;navarra;2020.0;3453.0
mujeres;32 anyos;galicia;2020.0;1439.0
mujeres;32 anyos;castilla y leon;2020.0;796.0
mujeres;32 anyos;canarias;2020.0;7836.0
mujeres;32 anyos;galicia;2020.0;4982.0
mujeres;32 anyos;la rioja;2020.0;1658.0
mujeres;32 anyos;castilla y leon;2020.0;1708.0
mujeres;32 anyos;canarias;2020.0;7083.0
mujeres;32 anyos;castilla y leon;2020.0;727.0
mujeres;32 anyos;andalucia;2020.0;11481.0
mujeres;32 anyos;castilla y leon;2020.0;435.0
mujeres;32 anyos;catalunya;2020.0;4642.0
mujeres;32 anyos;aragon;2020.0;719.0
mujeres;32 anyos;castilla-la mancha;2020.0;3977.0
mujeres;32 anyos;comunidad valenciana;2020.0;14030.0
mujeres;32 anyos;castilla y leon;2020.0;2519.0
mujeres;32 anyos;castilla y leon;2020.0;808.0
mujeres;32 anyos;aragon;2020.0;5514.0
mujeres;32 anyos;ceuta;2020.0;516.0
mujeres;32 anyos;melilla;2020.0;525.0
mujeres;33 anyos;total nacional;2020.0;284335.0
mujeres;33 anyos;castilla-la mancha;2020.0;2256.0
mujeres;33 anyos;comunidad valenciana;2020.0;11149.0
mujeres;33 anyos;andalucia;2020.0;4681.0
mujeres;33 anyos;pais vasco;2020.0;1795.0
mujeres;33 anyos;asturias;2020.0;5147.0
mujeres;33 anyos;castilla y leon;2020.0;784.0
mujeres;33 anyos;extremadura;2020.0;3998.0
mujeres;33 anyos;islas baleares;2020.0;8831.0
mujeres;33 anyos;catalunya;2020.0;35280.0
mujeres;33 anyos;pais vasco;2020.0;5882.0
mujeres;33 anyos;castilla y leon;2020.0;1847.0
mujeres;33 anyos;extremadura;2020.0;2171.0
mujeres;33 anyos;andalucia;2020.0;7698.0
mujeres;33 anyos;cantabria;2020.0;3078.0
mujeres;33 anyos;comunidad valenciana;2020.0;3085.0
mujeres;33 anyos;castilla-la mancha;2020.0;2834.0
mujeres;33 anyos;andalucia;2020.0;4636.0
mujeres;33 anyos;galicia;2020.0;5867.0
mujeres;33 anyos;castilla-la mancha;2020.0;1135.0
mujeres;33 anyos;pais vasco;2020.0;3647.0
mujeres;33 anyos;catalunya;2020.0;4576.0
mujeres;33 anyos;andalucia;2020.0;5634.0
mujeres;33 anyos;castilla-la mancha;2020.0;1527.0
mujeres;33 anyos;andalucia;2020.0;3443.0
mujeres;33 anyos;aragon;2020.0;1177.0
mujeres;33 anyos;andalucia;2020.0;3717.0
mujeres;33 anyos;castilla y leon;2020.0;2343.0
mujeres;33 anyos;catalunya;2020.0;2503.0
mujeres;33 anyos;galicia;2020.0;1697.0
mujeres;33 anyos;comunidad de madrid;2020.0;44122.0
mujeres;33 anyos;andalucia;2020.0;10784.0
mujeres;33 anyos;murcia;2020.0;9131.0
mujeres;33 anyos;navarra;2020.0;3552.0
mujeres;33 anyos;galicia;2020.0;1557.0
mujeres;33 anyos;castilla y leon;2020.0;847.0
mujeres;33 anyos;canarias;2020.0;7941.0
mujeres;33 anyos;galicia;2020.0;5203.0
mujeres;33 anyos;la rioja;2020.0;1778.0
mujeres;33 anyos;castilla y leon;2020.0;1668.0
mujeres;33 anyos;canarias;2020.0;7334.0
mujeres;33 anyos;castilla y leon;2020.0;798.0
mujeres;33 anyos;andalucia;2020.0;12041.0
mujeres;33 anyos;castilla y leon;2020.0;471.0
mujeres;33 anyos;catalunya;2020.0;4721.0
mujeres;33 anyos;aragon;2020.0;759.0
mujeres;33 anyos;castilla-la mancha;2020.0;4205.0
mujeres;33 anyos;comunidad valenciana;2020.0;14846.0
mujeres;33 anyos;castilla y leon;2020.0;2569.0
mujeres;33 anyos;castilla y leon;2020.0;747.0
mujeres;33 anyos;aragon;2020.0;5727.0
mujeres;33 anyos;ceuta;2020.0;540.0
mujeres;33 anyos;melilla;2020.0;571.0
mujeres;34 anyos;total nacional;2020.0;293855.0
mujeres;34 anyos;castilla-la mancha;2020.0;2274.0
mujeres;34 anyos;comunidad valenciana;2020.0;11473.0
mujeres;34 anyos;andalucia;2020.0;4777.0
mujeres;34 anyos;pais vasco;2020.0;1996.0
mujeres;34 anyos;asturias;2020.0;5400.0
mujeres;34 anyos;castilla y leon;2020.0;814.0
mujeres;34 anyos;extremadura;2020.0;3975.0
mujeres;34 anyos;islas baleares;2020.0;9124.0
mujeres;34 anyos;catalunya;2020.0;35774.0
mujeres;34 anyos;pais vasco;2020.0;6192.0
mujeres;34 anyos;castilla y leon;2020.0;1908.0
mujeres;34 anyos;extremadura;2020.0;2150.0
mujeres;34 anyos;andalucia;2020.0;8026.0
mujeres;34 anyos;cantabria;2020.0;3364.0
mujeres;34 anyos;comunidad valenciana;2020.0;3235.0
mujeres;34 anyos;castilla-la mancha;2020.0;2862.0
mujeres;34 anyos;andalucia;2020.0;4699.0
mujeres;34 anyos;galicia;2020.0;6274.0
mujeres;34 anyos;castilla-la mancha;2020.0;1137.0
mujeres;34 anyos;pais vasco;2020.0;3762.0
mujeres;34 anyos;catalunya;2020.0;4733.0
mujeres;34 anyos;andalucia;2020.0;5646.0
mujeres;34 anyos;castilla-la mancha;2020.0;1618.0
mujeres;34 anyos;andalucia;2020.0;3450.0
mujeres;34 anyos;aragon;2020.0;1214.0
mujeres;34 anyos;andalucia;2020.0;3604.0
mujeres;34 anyos;castilla y leon;2020.0;2436.0
mujeres;34 anyos;catalunya;2020.0;2552.0
mujeres;34 anyos;galicia;2020.0;1849.0
mujeres;34 anyos;comunidad de madrid;2020.0;45755.0
mujeres;34 anyos;andalucia;2020.0;11326.0
mujeres;34 anyos;murcia;2020.0;9720.0
mujeres;34 anyos;navarra;2020.0;3796.0
mujeres;34 anyos;galicia;2020.0;1639.0
mujeres;34 anyos;castilla y leon;2020.0;895.0
mujeres;34 anyos;canarias;2020.0;8059.0
mujeres;34 anyos;galicia;2020.0;5345.0
mujeres;34 anyos;la rioja;2020.0;1873.0
mujeres;34 anyos;castilla y leon;2020.0;1637.0
mujeres;34 anyos;canarias;2020.0;7339.0
mujeres;34 anyos;castilla y leon;2020.0;820.0
mujeres;34 anyos;andalucia;2020.0;12416.0
mujeres;34 anyos;castilla y leon;2020.0;494.0
mujeres;34 anyos;catalunya;2020.0;5065.0
mujeres;34 anyos;aragon;2020.0;700.0
mujeres;34 anyos;castilla-la mancha;2020.0;4379.0
mujeres;34 anyos;comunidad valenciana;2020.0;15526.0
mujeres;34 anyos;castilla y leon;2020.0;2801.0
mujeres;34 anyos;castilla y leon;2020.0;859.0
mujeres;34 anyos;aragon;2020.0;5950.0
mujeres;34 anyos;ceuta;2020.0;581.0
mujeres;34 anyos;melilla;2020.0;561.0
mujeres;35 anyos;total nacional;2020.0;305806.0
mujeres;35 anyos;castilla-la mancha;2020.0;2332.0
mujeres;35 anyos;comunidad valenciana;2020.0;11877.0
mujeres;35 anyos;andalucia;2020.0;4900.0
mujeres;35 anyos;pais vasco;2020.0;2025.0
mujeres;35 anyos;asturias;2020.0;5769.0
mujeres;35 anyos;castilla y leon;2020.0;846.0
mujeres;35 anyos;extremadura;2020.0;4177.0
mujeres;35 anyos;islas baleares;2020.0;9420.0
mujeres;35 anyos;catalunya;2020.0;37067.0
mujeres;35 anyos;pais vasco;2020.0;6458.0
mujeres;35 anyos;castilla y leon;2020.0;1954.0
mujeres;35 anyos;extremadura;2020.0;2147.0
mujeres;35 anyos;andalucia;2020.0;8415.0
mujeres;35 anyos;cantabria;2020.0;3486.0
mujeres;35 anyos;comunidad valenciana;2020.0;3494.0
mujeres;35 anyos;castilla-la mancha;2020.0;2968.0
mujeres;35 anyos;andalucia;2020.0;4876.0
mujeres;35 anyos;galicia;2020.0;6853.0
mujeres;35 anyos;castilla-la mancha;2020.0;1096.0
mujeres;35 anyos;pais vasco;2020.0;3943.0
mujeres;35 anyos;catalunya;2020.0;4832.0
mujeres;35 anyos;andalucia;2020.0;5987.0
mujeres;35 anyos;castilla-la mancha;2020.0;1710.0
mujeres;35 anyos;andalucia;2020.0;3563.0
mujeres;35 anyos;aragon;2020.0;1217.0
mujeres;35 anyos;andalucia;2020.0;3731.0
mujeres;35 anyos;castilla y leon;2020.0;2614.0
mujeres;35 anyos;catalunya;2020.0;2547.0
mujeres;35 anyos;galicia;2020.0;1946.0
mujeres;35 anyos;comunidad de madrid;2020.0;47600.0
mujeres;35 anyos;andalucia;2020.0;12136.0
mujeres;35 anyos;murcia;2020.0;10008.0
mujeres;35 anyos;navarra;2020.0;3955.0
mujeres;35 anyos;galicia;2020.0;1589.0
mujeres;35 anyos;castilla y leon;2020.0;903.0
mujeres;35 anyos;canarias;2020.0;8172.0
mujeres;35 anyos;galicia;2020.0;5728.0
mujeres;35 anyos;la rioja;2020.0;1891.0
mujeres;35 anyos;castilla y leon;2020.0;1810.0
mujeres;35 anyos;canarias;2020.0;7642.0
mujeres;35 anyos;castilla y leon;2020.0;861.0
mujeres;35 anyos;andalucia;2020.0;13098.0
mujeres;35 anyos;castilla y leon;2020.0;504.0
mujeres;35 anyos;catalunya;2020.0;5188.0
mujeres;35 anyos;aragon;2020.0;660.0
mujeres;35 anyos;castilla-la mancha;2020.0;4644.0
mujeres;35 anyos;comunidad valenciana;2020.0;16259.0
mujeres;35 anyos;castilla y leon;2020.0;2939.0
mujeres;35 anyos;castilla y leon;2020.0;809.0
mujeres;35 anyos;aragon;2020.0;6039.0
mujeres;35 anyos;ceuta;2020.0;559.0
mujeres;35 anyos;melilla;2020.0;562.0
mujeres;36 anyos;total nacional;2020.0;315972.0
mujeres;36 anyos;castilla-la mancha;2020.0;2389.0
mujeres;36 anyos;comunidad valenciana;2020.0;12453.0
mujeres;36 anyos;andalucia;2020.0;5061.0
mujeres;36 anyos;pais vasco;2020.0;2182.0
mujeres;36 anyos;asturias;2020.0;6072.0
mujeres;36 anyos;castilla y leon;2020.0;888.0
mujeres;36 anyos;extremadura;2020.0;4340.0
mujeres;36 anyos;islas baleares;2020.0;9557.0
mujeres;36 anyos;catalunya;2020.0;38113.0
mujeres;36 anyos;pais vasco;2020.0;6758.0
mujeres;36 anyos;castilla y leon;2020.0;2028.0
mujeres;36 anyos;extremadura;2020.0;2224.0
mujeres;36 anyos;andalucia;2020.0;8725.0
mujeres;36 anyos;cantabria;2020.0;3701.0
mujeres;36 anyos;comunidad valenciana;2020.0;3622.0
mujeres;36 anyos;castilla-la mancha;2020.0;3128.0
mujeres;36 anyos;andalucia;2020.0;4992.0
mujeres;36 anyos;galicia;2020.0;7246.0
mujeres;36 anyos;castilla-la mancha;2020.0;1160.0
mujeres;36 anyos;pais vasco;2020.0;4120.0
mujeres;36 anyos;catalunya;2020.0;5160.0
mujeres;36 anyos;andalucia;2020.0;6158.0
mujeres;36 anyos;castilla-la mancha;2020.0;1904.0
mujeres;36 anyos;andalucia;2020.0;3819.0
mujeres;36 anyos;aragon;2020.0;1210.0
mujeres;36 anyos;andalucia;2020.0;3831.0
mujeres;36 anyos;castilla y leon;2020.0;2727.0
mujeres;36 anyos;catalunya;2020.0;2722.0
mujeres;36 anyos;galicia;2020.0;1984.0
mujeres;36 anyos;comunidad de madrid;2020.0;48329.0
mujeres;36 anyos;andalucia;2020.0;12192.0
mujeres;36 anyos;murcia;2020.0;10535.0
mujeres;36 anyos;navarra;2020.0;4069.0
mujeres;36 anyos;galicia;2020.0;1787.0
mujeres;36 anyos;castilla y leon;2020.0;888.0
mujeres;36 anyos;canarias;2020.0;8637.0
mujeres;36 anyos;galicia;2020.0;6022.0
mujeres;36 anyos;la rioja;2020.0;2027.0
mujeres;36 anyos;castilla y leon;2020.0;1867.0
mujeres;36 anyos;canarias;2020.0;7972.0
mujeres;36 anyos;castilla y leon;2020.0;908.0
mujeres;36 anyos;andalucia;2020.0;13653.0
mujeres;36 anyos;castilla y leon;2020.0;473.0
mujeres;36 anyos;catalunya;2020.0;5342.0
mujeres;36 anyos;aragon;2020.0;731.0
mujeres;36 anyos;castilla-la mancha;2020.0;4638.0
mujeres;36 anyos;comunidad valenciana;2020.0;16362.0
mujeres;36 anyos;castilla y leon;2020.0;3161.0
mujeres;36 anyos;castilla y leon;2020.0;888.0
mujeres;36 anyos;aragon;2020.0;6046.0
mujeres;36 anyos;ceuta;2020.0;579.0
mujeres;36 anyos;melilla;2020.0;591.0
mujeres;37 anyos;total nacional;2020.0;334014.0
mujeres;37 anyos;castilla-la mancha;2020.0;2533.0
mujeres;37 anyos;comunidad valenciana;2020.0;13058.0
mujeres;37 anyos;andalucia;2020.0;5415.0
mujeres;37 anyos;pais vasco;2020.0;2247.0
mujeres;37 anyos;asturias;2020.0;6491.0
mujeres;37 anyos;castilla y leon;2020.0;904.0
mujeres;37 anyos;extremadura;2020.0;4620.0
mujeres;37 anyos;islas baleares;2020.0;9904.0
mujeres;37 anyos;catalunya;2020.0;40422.0
mujeres;37 anyos;pais vasco;2020.0;7157.0
mujeres;37 anyos;castilla y leon;2020.0;2065.0
mujeres;37 anyos;extremadura;2020.0;2419.0
mujeres;37 anyos;andalucia;2020.0;9041.0
mujeres;37 anyos;cantabria;2020.0;3915.0
mujeres;37 anyos;comunidad valenciana;2020.0;3959.0
mujeres;37 anyos;castilla-la mancha;2020.0;3137.0
mujeres;37 anyos;andalucia;2020.0;5220.0
mujeres;37 anyos;galicia;2020.0;7740.0
mujeres;37 anyos;castilla-la mancha;2020.0;1228.0
mujeres;37 anyos;pais vasco;2020.0;4387.0
mujeres;37 anyos;catalunya;2020.0;5274.0
mujeres;37 anyos;andalucia;2020.0;6461.0
mujeres;37 anyos;castilla-la mancha;2020.0;2004.0
mujeres;37 anyos;andalucia;2020.0;4226.0
mujeres;37 anyos;aragon;2020.0;1399.0
mujeres;37 anyos;andalucia;2020.0;3930.0
mujeres;37 anyos;castilla y leon;2020.0;2816.0
mujeres;37 anyos;catalunya;2020.0;2819.0
mujeres;37 anyos;galicia;2020.0;1985.0
mujeres;37 anyos;comunidad de madrid;2020.0;51043.0
mujeres;37 anyos;andalucia;2020.0;12957.0
mujeres;37 anyos;murcia;2020.0;11229.0
mujeres;37 anyos;navarra;2020.0;4349.0
mujeres;37 anyos;galicia;2020.0;1736.0
mujeres;37 anyos;castilla y leon;2020.0;956.0
mujeres;37 anyos;canarias;2020.0;8874.0
mujeres;37 anyos;galicia;2020.0;6465.0
mujeres;37 anyos;la rioja;2020.0;2071.0
mujeres;37 anyos;castilla y leon;2020.0;2030.0
mujeres;37 anyos;canarias;2020.0;8500.0
mujeres;37 anyos;castilla y leon;2020.0;927.0
mujeres;37 anyos;andalucia;2020.0;14477.0
mujeres;37 anyos;castilla y leon;2020.0;491.0
mujeres;37 anyos;catalunya;2020.0;5680.0
mujeres;37 anyos;aragon;2020.0;720.0
mujeres;37 anyos;castilla-la mancha;2020.0;4926.0
mujeres;37 anyos;comunidad valenciana;2020.0;17761.0
mujeres;37 anyos;castilla y leon;2020.0;3366.0
mujeres;37 anyos;castilla y leon;2020.0;938.0
mujeres;37 anyos;aragon;2020.0;6628.0
mujeres;37 anyos;ceuta;2020.0;582.0
mujeres;37 anyos;melilla;2020.0;534.0
mujeres;38 anyos;total nacional;2020.0;348125.0
mujeres;38 anyos;castilla-la mancha;2020.0;2620.0
mujeres;38 anyos;comunidad valenciana;2020.0;13716.0
mujeres;38 anyos;andalucia;2020.0;5615.0
mujeres;38 anyos;pais vasco;2020.0;2414.0
mujeres;38 anyos;asturias;2020.0;6997.0
mujeres;38 anyos;castilla y leon;2020.0;937.0
mujeres;38 anyos;extremadura;2020.0;4491.0
mujeres;38 anyos;islas baleares;2020.0;10311.0
mujeres;38 anyos;catalunya;2020.0;41723.0
mujeres;38 anyos;pais vasco;2020.0;7653.0
mujeres;38 anyos;castilla y leon;2020.0;2179.0
mujeres;38 anyos;extremadura;2020.0;2516.0
mujeres;38 anyos;andalucia;2020.0;9329.0
mujeres;38 anyos;cantabria;2020.0;4219.0
mujeres;38 anyos;comunidad valenciana;2020.0;4035.0
mujeres;38 anyos;castilla-la mancha;2020.0;3284.0
mujeres;38 anyos;andalucia;2020.0;5187.0
mujeres;38 anyos;galicia;2020.0;8173.0
mujeres;38 anyos;castilla-la mancha;2020.0;1257.0
mujeres;38 anyos;pais vasco;2020.0;4701.0
mujeres;38 anyos;catalunya;2020.0;5589.0
mujeres;38 anyos;andalucia;2020.0;6697.0
mujeres;38 anyos;castilla-la mancha;2020.0;2140.0
mujeres;38 anyos;andalucia;2020.0;4220.0
mujeres;38 anyos;aragon;2020.0;1459.0
mujeres;38 anyos;andalucia;2020.0;3932.0
mujeres;38 anyos;castilla y leon;2020.0;2912.0
mujeres;38 anyos;catalunya;2020.0;3004.0
mujeres;38 anyos;galicia;2020.0;2134.0
mujeres;38 anyos;comunidad de madrid;2020.0;53150.0
mujeres;38 anyos;andalucia;2020.0;13381.0
mujeres;38 anyos;murcia;2020.0;11665.0
mujeres;38 anyos;navarra;2020.0;4808.0
mujeres;38 anyos;galicia;2020.0;1905.0
mujeres;38 anyos;castilla y leon;2020.0;1019.0
mujeres;38 anyos;canarias;2020.0;9198.0
mujeres;38 anyos;galicia;2020.0;6895.0
mujeres;38 anyos;la rioja;2020.0;2234.0
mujeres;38 anyos;castilla y leon;2020.0;2086.0
mujeres;38 anyos;canarias;2020.0;8729.0
mujeres;38 anyos;castilla y leon;2020.0;962.0
mujeres;38 anyos;andalucia;2020.0;14986.0
mujeres;38 anyos;castilla y leon;2020.0;548.0
mujeres;38 anyos;catalunya;2020.0;5967.0
mujeres;38 anyos;aragon;2020.0;845.0
mujeres;38 anyos;castilla-la mancha;2020.0;5194.0
mujeres;38 anyos;comunidad valenciana;2020.0;18625.0
mujeres;38 anyos;castilla y leon;2020.0;3522.0
mujeres;38 anyos;castilla y leon;2020.0;881.0
mujeres;38 anyos;aragon;2020.0;6896.0
mujeres;38 anyos;ceuta;2020.0;577.0
mujeres;38 anyos;melilla;2020.0;605.0
mujeres;39 anyos;total nacional;2020.0;365157.0
mujeres;39 anyos;castilla-la mancha;2020.0;2713.0
mujeres;39 anyos;comunidad valenciana;2020.0;14459.0
mujeres;39 anyos;andalucia;2020.0;5826.0
mujeres;39 anyos;pais vasco;2020.0;2485.0
mujeres;39 anyos;asturias;2020.0;7275.0
mujeres;39 anyos;castilla y leon;2020.0;946.0
mujeres;39 anyos;extremadura;2020.0;4878.0
mujeres;39 anyos;islas baleares;2020.0;10476.0
mujeres;39 anyos;catalunya;2020.0;44024.0
mujeres;39 anyos;pais vasco;2020.0;7850.0
mujeres;39 anyos;castilla y leon;2020.0;2355.0
mujeres;39 anyos;extremadura;2020.0;2615.0
mujeres;39 anyos;andalucia;2020.0;9910.0
mujeres;39 anyos;cantabria;2020.0;4466.0
mujeres;39 anyos;comunidad valenciana;2020.0;4533.0
mujeres;39 anyos;castilla-la mancha;2020.0;3420.0
mujeres;39 anyos;andalucia;2020.0;5579.0
mujeres;39 anyos;galicia;2020.0;8635.0
mujeres;39 anyos;castilla-la mancha;2020.0;1319.0
mujeres;39 anyos;pais vasco;2020.0;4864.0
mujeres;39 anyos;catalunya;2020.0;6036.0
mujeres;39 anyos;andalucia;2020.0;6958.0
mujeres;39 anyos;castilla-la mancha;2020.0;2254.0
mujeres;39 anyos;andalucia;2020.0;4369.0
mujeres;39 anyos;aragon;2020.0;1567.0
mujeres;39 anyos;andalucia;2020.0;4324.0
mujeres;39 anyos;castilla y leon;2020.0;3099.0
mujeres;39 anyos;catalunya;2020.0;3188.0
mujeres;39 anyos;galicia;2020.0;2303.0
mujeres;39 anyos;comunidad de madrid;2020.0;54827.0
mujeres;39 anyos;andalucia;2020.0;13832.0
mujeres;39 anyos;murcia;2020.0;11989.0
mujeres;39 anyos;navarra;2020.0;4858.0
mujeres;39 anyos;galicia;2020.0;2024.0
mujeres;39 anyos;castilla y leon;2020.0;1052.0
mujeres;39 anyos;canarias;2020.0;9615.0
mujeres;39 anyos;galicia;2020.0;7436.0
mujeres;39 anyos;la rioja;2020.0;2307.0
mujeres;39 anyos;castilla y leon;2020.0;2084.0
mujeres;39 anyos;canarias;2020.0;8880.0
mujeres;39 anyos;castilla y leon;2020.0;1009.0
mujeres;39 anyos;andalucia;2020.0;15768.0
mujeres;39 anyos;castilla y leon;2020.0;537.0
mujeres;39 anyos;catalunya;2020.0;6363.0
mujeres;39 anyos;aragon;2020.0;850.0
mujeres;39 anyos;castilla-la mancha;2020.0;5577.0
mujeres;39 anyos;comunidad valenciana;2020.0;20050.0
mujeres;39 anyos;castilla y leon;2020.0;3761.0
mujeres;39 anyos;castilla y leon;2020.0;1031.0
mujeres;39 anyos;aragon;2020.0;7326.0
mujeres;39 anyos;ceuta;2020.0;602.0
mujeres;39 anyos;melilla;2020.0;654.0
mujeres;40 anyos;total nacional;2020.0;375574.0
mujeres;40 anyos;castilla-la mancha;2020.0;2813.0
mujeres;40 anyos;comunidad valenciana;2020.0;14728.0
mujeres;40 anyos;andalucia;2020.0;5795.0
mujeres;40 anyos;pais vasco;2020.0;2676.0
mujeres;40 anyos;asturias;2020.0;7768.0
mujeres;40 anyos;castilla y leon;2020.0;1067.0
mujeres;40 anyos;extremadura;2020.0;4807.0
mujeres;40 anyos;islas baleares;2020.0;10611.0
mujeres;40 anyos;catalunya;2020.0;45108.0
mujeres;40 anyos;pais vasco;2020.0;8352.0
mujeres;40 anyos;castilla y leon;2020.0;2385.0
mujeres;40 anyos;extremadura;2020.0;2570.0
mujeres;40 anyos;andalucia;2020.0;10034.0
mujeres;40 anyos;cantabria;2020.0;4642.0
mujeres;40 anyos;comunidad valenciana;2020.0;4800.0
mujeres;40 anyos;castilla-la mancha;2020.0;3640.0
mujeres;40 anyos;andalucia;2020.0;5645.0
mujeres;40 anyos;galicia;2020.0;8897.0
mujeres;40 anyos;castilla-la mancha;2020.0;1337.0
mujeres;40 anyos;pais vasco;2020.0;5147.0
mujeres;40 anyos;catalunya;2020.0;6116.0
mujeres;40 anyos;andalucia;2020.0;7076.0
mujeres;40 anyos;castilla-la mancha;2020.0;2297.0
mujeres;40 anyos;andalucia;2020.0;4510.0
mujeres;40 anyos;aragon;2020.0;1561.0
mujeres;40 anyos;andalucia;2020.0;4207.0
mujeres;40 anyos;castilla y leon;2020.0;3126.0
mujeres;40 anyos;catalunya;2020.0;3388.0
mujeres;40 anyos;galicia;2020.0;2417.0
mujeres;40 anyos;comunidad de madrid;2020.0;56816.0
mujeres;40 anyos;andalucia;2020.0;13870.0
mujeres;40 anyos;murcia;2020.0;12118.0
mujeres;40 anyos;navarra;2020.0;4903.0
mujeres;40 anyos;galicia;2020.0;2080.0
mujeres;40 anyos;castilla y leon;2020.0;1085.0
mujeres;40 anyos;canarias;2020.0;9694.0
mujeres;40 anyos;galicia;2020.0;7950.0
mujeres;40 anyos;la rioja;2020.0;2540.0
mujeres;40 anyos;castilla y leon;2020.0;2262.0
mujeres;40 anyos;canarias;2020.0;9144.0
mujeres;40 anyos;castilla y leon;2020.0;1058.0
mujeres;40 anyos;andalucia;2020.0;16079.0
mujeres;40 anyos;castilla y leon;2020.0;593.0
mujeres;40 anyos;catalunya;2020.0;6481.0
mujeres;40 anyos;aragon;2020.0;839.0
mujeres;40 anyos;castilla-la mancha;2020.0;5505.0
mujeres;40 anyos;comunidad valenciana;2020.0;21006.0
mujeres;40 anyos;castilla y leon;2020.0;4048.0
mujeres;40 anyos;castilla y leon;2020.0;1082.0
mujeres;40 anyos;aragon;2020.0;7645.0
mujeres;40 anyos;ceuta;2020.0;614.0
mujeres;40 anyos;melilla;2020.0;641.0
mujeres;41 anyos;total nacional;2020.0;391123.0
mujeres;41 anyos;castilla-la mancha;2020.0;2962.0
mujeres;41 anyos;comunidad valenciana;2020.0;15243.0
mujeres;41 anyos;andalucia;2020.0;5791.0
mujeres;41 anyos;pais vasco;2020.0;2740.0
mujeres;41 anyos;asturias;2020.0;8131.0
mujeres;41 anyos;castilla y leon;2020.0;1101.0
mujeres;41 anyos;extremadura;2020.0;5024.0
mujeres;41 anyos;islas baleares;2020.0;10711.0
mujeres;41 anyos;catalunya;2020.0;47676.0
mujeres;41 anyos;pais vasco;2020.0;9084.0
mujeres;41 anyos;castilla y leon;2020.0;2624.0
mujeres;41 anyos;extremadura;2020.0;2630.0
mujeres;41 anyos;andalucia;2020.0;10268.0
mujeres;41 anyos;cantabria;2020.0;4910.0
mujeres;41 anyos;comunidad valenciana;2020.0;4908.0
mujeres;41 anyos;castilla-la mancha;2020.0;3627.0
