['Ambos sexos', '2 anyos', '35 Palmas, Las', '1 de enero de 2020', '8.614']
['Ambos sexos', '2 anyos', '36 Pontevedra', '1 de enero de 2020', '7.105']
['Ambos sexos', '2 anyos', '26 Rioja, La', '1 de enero de 2020', '2.692']
['Ambos sexos', '2 anyos', '37 Salamanca', '1 de enero de 2020', '2.080']
['Ambos sexos', '2 anyos', '38 Santa Cruz de Tenerife', '1 de enero de 2020', '7.997']
['Ambos sexos', '2 anyos', '40 Segovia', '1 de enero de 2020', '1.123']
['Ambos sexos', '2 anyos', '41 Sevilla', '1 de enero de 2020', '18.167']
['Ambos sexos', '2 anyos', '42 Soria', '1 de enero de 2020', '627']
['Ambos sexos', '2 anyos', '43 Tarragona', '1 de enero de 2020', '7.396']
['Ambos sexos', '2 anyos', '44 Teruel', '1 de enero de 2020', '987']
['Ambos sexos', '2 anyos', '45 Toledo', '1 de enero de 2020', '6.604']
['Ambos sexos', '2 anyos', '46 Valencia/València', '1 de enero de 2020', '21.454']
['Ambos sexos', '2 anyos', '47 Valladolid', '1 de enero de 2020', '3.825']
['Ambos sexos', '2 anyos', '49 Zamora', '1 de enero de 2020', '899']
['Ambos sexos', '2 anyos', '50 Zaragoza', '1 de enero de 2020', '8.209']
['Ambos sexos', '2 anyos', '51 Ceuta', '1 de enero de 2020', '980']
['Ambos sexos', '2 anyos', '52 Melilla', '1 de enero de 2020', '1.264']
['Ambos sexos', '3 anyos', 'Total Nacional', '1 de enero de 2020', '428.395']
['Ambos sexos', '3 anyos', '02 Albacete', '1 de enero de 2020', '3.452']
['Ambos sexos', '3 anyos', '03 Alicante/Alacant', '1 de enero de 2020', '16.679']
['Ambos sexos', '3 anyos', '04 Almeria', '1 de enero de 2020', '8.119']
['Ambos sexos', '3 anyos', '01 Araba/Alava', '1 de enero de 2020', '3.182']
['Ambos sexos', '3 anyos', '33 Asturias', '1 de enero de 2020', '6.616']
['Ambos sexos', '3 anyos', '05 Avila', '1 de enero de 2020', '1.202']
['Ambos sexos', '3 anyos', '06 Badajoz', '1 de enero de 2020', '5.919']
['Ambos sexos', '3 anyos', '07 Balears, Illes', '1 de enero de 2020', '11.316']
['Ambos sexos', '3 anyos', '08 Barcelona', '1 de enero de 2020', '53.278']
['Ambos sexos', '3 anyos', '48 Bizkaia', '1 de enero de 2020', '9.377']
['Ambos sexos', '3 anyos', '09 Burgos', '1 de enero de 2020', '2.781']
['Ambos sexos', '3 anyos', '10 Caceres', '1 de enero de 2020', '2.936']
['Ambos sexos', '3 anyos', '11 Cadiz', '1 de enero de 2020', '12.181']
['Ambos sexos', '3 anyos', '39 Cantabria', '1 de enero de 2020', '4.450']
['Ambos sexos', '3 anyos', '12 Castellon/Castello', '1 de enero de 2020', '5.489']
['Ambos sexos', '3 anyos', '13 Ciudad Real', '1 de enero de 2020', '4.333']
['Ambos sexos', '3 anyos', '14 Cordoba', '1 de enero de 2020', '7.009']
['Ambos sexos', '3 anyos', '15 Corunya, A', '1 de enero de 2020', '8.652']
['Ambos sexos', '3 anyos', '16 Cuenca', '1 de enero de 2020', '1.570']
['Ambos sexos', '3 anyos', '20 Gipuzkoa', '1 de enero de 2020', '6.259']
['Ambos sexos', '3 anyos', '17 Girona', '1 de enero de 2020', '7.653']
['Ambos sexos', '3 anyos', '18 Granada', '1 de enero de 2020', '8.866']
['Ambos sexos', '3 anyos', '19 Guadalajara', '1 de enero de 2020', '2.587']
['Ambos sexos', '3 anyos', '21 Huelva', '1 de enero de 2020', '4.872']
['Ambos sexos', '3 anyos', '22 Huesca', '1 de enero de 2020', '1.826']
['Ambos sexos', '3 anyos', '23 Jaen', '1 de enero de 2020', '5.401']
['Ambos sexos', '3 anyos', '24 Leon', '1 de enero de 2020', '2.979']
['Ambos sexos', '3 anyos', '25 Lleida', '1 de enero de 2020', '4.084']
['Ambos sexos', '3 anyos', '27 Lugo', '1 de enero de 2020', '2.220']
['Ambos sexos', '3 anyos', '28 Madrid', '1 de enero de 2020', '65.497']
