Sexo;Edad;Provincias;Periodo;Total
mujeres;33;cantabria;1 de enero de 2020;3.078
mujeres;33;castellon/castello;1 de enero de 2020;3.085
mujeres;33;ciudad real;1 de enero de 2020;2.834
mujeres;33;cordoba;1 de enero de 2020;4.636
mujeres;33;corunya, a;1 de enero de 2020;5.867
mujeres;33;cuenca;1 de enero de 2020;1.135
mujeres;33;gipuzkoa;1 de enero de 2020;3.647
mujeres;33;girona;1 de enero de 2020;4.576
mujeres;33;granada;1 de enero de 2020;5.634
mujeres;33;guadalajara;1 de enero de 2020;1.527
mujeres;33;huelva;1 de enero de 2020;3.443
mujeres;33;huesca;1 de enero de 2020;1.177
mujeres;33;jaen;1 de enero de 2020;3.717
mujeres;33;leon;1 de enero de 2020;2.343
mujeres;33;lleida;1 de enero de 2020;2.503
mujeres;33;lugo;1 de enero de 2020;1.697
mujeres;33;madrid;1 de enero de 2020;44.122
mujeres;33;malaga;1 de enero de 2020;10.784
mujeres;33;murcia;1 de enero de 2020;9.131
mujeres;33;navarra;1 de enero de 2020;3.552
mujeres;33;ourense;1 de enero de 2020;1.557
mujeres;33;palencia;1 de enero de 2020;847
mujeres;33;palmas, las;1 de enero de 2020;7.941
mujeres;33;pontevedra;1 de enero de 2020;5.203
mujeres;33;rioja, la;1 de enero de 2020;1.778
mujeres;33;salamanca;1 de enero de 2020;1.668
mujeres;33;santa cruz de tenerife;1 de enero de 2020;7.334
mujeres;33;segovia;1 de enero de 2020;798
mujeres;33;sevilla;1 de enero de 2020;12.041
mujeres;33;soria;1 de enero de 2020;471
mujeres;33;tarragona;1 de enero de 2020;4.721
mujeres;33;teruel;1 de enero de 2020;759
mujeres;33;toledo;1 de enero de 2020;4.205
mujeres;33;valencia/valencia;1 de enero de 2020;14.846
mujeres;33;valladolid;1 de enero de 2020;2.569
mujeres;33;zamora;1 de enero de 2020;747
mujeres;33;zaragoza;1 de enero de 2020;5.727
mujeres;33;ceuta;1 de enero de 2020;540
mujeres;33;melilla;1 de enero de 2020;571
mujeres;34;total nacional;1 de enero de 2020;293.855
mujeres;34;albacete;1 de enero de 2020;2.274
mujeres;34;alicante/alacant;1 de enero de 2020;11.473
mujeres;34;almeria;1 de enero de 2020;4.777
mujeres;34;araba/alava;1 de enero de 2020;1.996
mujeres;34;asturias;1 de enero de 2020;5.400
mujeres;34;avila;1 de enero de 2020;814
mujeres;34;badajoz;1 de enero de 2020;3.975
mujeres;34;balears, illes;1 de enero de 2020;9.124
mujeres;34;barcelona;1 de enero de 2020;35.774
mujeres;34;bizkaia;1 de enero de 2020;6.192
mujeres;34;burgos;1 de enero de 2020;1.908
mujeres;34;caceres;1 de enero de 2020;2.150
mujeres;34;cadiz;1 de enero de 2020;8.026
mujeres;34;cantabria;1 de enero de 2020;3.364
mujeres;34;castellon/castello;1 de enero de 2020;3.235
mujeres;34;ciudad real;1 de enero de 2020;2.862
mujeres;34;cordoba;1 de enero de 2020;4.699
mujeres;34;corunya, a;1 de enero de 2020;6.274
mujeres;34;cuenca;1 de enero de 2020;1.137
mujeres;34;gipuzkoa;1 de enero de 2020;3.762
mujeres;34;girona;1 de enero de 2020;4.733
mujeres;34;granada;1 de enero de 2020;5.646
mujeres;34;guadalajara;1 de enero de 2020;1.618
mujeres;34;huelva;1 de enero de 2020;3.450
mujeres;34;huesca;1 de enero de 2020;1.214
mujeres;34;jaen;1 de enero de 2020;3.604
mujeres;34;leon;1 de enero de 2020;2.436
mujeres;34;lleida;1 de enero de 2020;2.552
mujeres;34;lugo;1 de enero de 2020;1.849
mujeres;34;madrid;1 de enero de 2020;45.755
mujeres;34;malaga;1 de enero de 2020;11.326
mujeres;34;murcia;1 de enero de 2020;9.720
mujeres;34;navarra;1 de enero de 2020;3.796
mujeres;34;ourense;1 de enero de 2020;1.639
mujeres;34;palencia;1 de enero de 2020;895
mujeres;34;palmas, las;1 de enero de 2020;8.059
mujeres;34;pontevedra;1 de enero de 2020;5.345
mujeres;34;rioja, la;1 de enero de 2020;1.873
mujeres;34;salamanca;1 de enero de 2020;1.637
mujeres;34;santa cruz de tenerife;1 de enero de 2020;7.339
mujeres;34;segovia;1 de enero de 2020;820
mujeres;34;sevilla;1 de enero de 2020;12.416
mujeres;34;soria;1 de enero de 2020;494
mujeres;34;tarragona;1 de enero de 2020;5.065
mujeres;34;teruel;1 de enero de 2020;700
mujeres;34;toledo;1 de enero de 2020;4.379
mujeres;34;valencia/valencia;1 de enero de 2020;15.526
mujeres;34;valladolid;1 de enero de 2020;2.801
mujeres;34;zamora;1 de enero de 2020;859
mujeres;34;zaragoza;1 de enero de 2020;5.950
mujeres;34;ceuta;1 de enero de 2020;581
mujeres;34;melilla;1 de enero de 2020;561
mujeres;35;total nacional;1 de enero de 2020;305.806
mujeres;35;albacete;1 de enero de 2020;2.332
mujeres;35;alicante/alacant;1 de enero de 2020;11.877
mujeres;35;almeria;1 de enero de 2020;4.900
mujeres;35;araba/alava;1 de enero de 2020;2.025
mujeres;35;asturias;1 de enero de 2020;5.769
mujeres;35;avila;1 de enero de 2020;846
mujeres;35;badajoz;1 de enero de 2020;4.177
mujeres;35;balears, illes;1 de enero de 2020;9.420
mujeres;35;barcelona;1 de enero de 2020;37.067
mujeres;35;bizkaia;1 de enero de 2020;6.458
mujeres;35;burgos;1 de enero de 2020;1.954
mujeres;35;caceres;1 de enero de 2020;2.147
mujeres;35;cadiz;1 de enero de 2020;8.415
mujeres;35;cantabria;1 de enero de 2020;3.486
mujeres;35;castellon/castello;1 de enero de 2020;3.494
mujeres;35;ciudad real;1 de enero de 2020;2.968
mujeres;35;cordoba;1 de enero de 2020;4.876
mujeres;35;corunya, a;1 de enero de 2020;6.853
mujeres;35;cuenca;1 de enero de 2020;1.096
mujeres;35;gipuzkoa;1 de enero de 2020;3.943
mujeres;35;girona;1 de enero de 2020;4.832
mujeres;35;granada;1 de enero de 2020;5.987
mujeres;35;guadalajara;1 de enero de 2020;1.710
mujeres;35;huelva;1 de enero de 2020;3.563
mujeres;35;huesca;1 de enero de 2020;1.217
mujeres;35;jaen;1 de enero de 2020;3.731
mujeres;35;leon;1 de enero de 2020;2.614
mujeres;35;lleida;1 de enero de 2020;2.547
mujeres;35;lugo;1 de enero de 2020;1.946
mujeres;35;madrid;1 de enero de 2020;47.600
mujeres;35;malaga;1 de enero de 2020;12.136
mujeres;35;murcia;1 de enero de 2020;10.008
mujeres;35;navarra;1 de enero de 2020;3.955
mujeres;35;ourense;1 de enero de 2020;1.589
mujeres;35;palencia;1 de enero de 2020;903
mujeres;35;palmas, las;1 de enero de 2020;8.172
mujeres;35;pontevedra;1 de enero de 2020;5.728
mujeres;35;rioja, la;1 de enero de 2020;1.891
mujeres;35;salamanca;1 de enero de 2020;1.810
mujeres;35;santa cruz de tenerife;1 de enero de 2020;7.642
mujeres;35;segovia;1 de enero de 2020;861
mujeres;35;sevilla;1 de enero de 2020;13.098
mujeres;35;soria;1 de enero de 2020;504
mujeres;35;tarragona;1 de enero de 2020;5.188
mujeres;35;teruel;1 de enero de 2020;660
mujeres;35;toledo;1 de enero de 2020;4.644
mujeres;35;valencia/valencia;1 de enero de 2020;16.259
mujeres;35;valladolid;1 de enero de 2020;2.939
mujeres;35;zamora;1 de enero de 2020;809
mujeres;35;zaragoza;1 de enero de 2020;6.039
mujeres;35;ceuta;1 de enero de 2020;559
mujeres;35;melilla;1 de enero de 2020;562
mujeres;36;total nacional;1 de enero de 2020;315.972
mujeres;36;albacete;1 de enero de 2020;2.389
mujeres;36;alicante/alacant;1 de enero de 2020;12.453
mujeres;36;almeria;1 de enero de 2020;5.061
mujeres;36;araba/alava;1 de enero de 2020;2.182
mujeres;36;asturias;1 de enero de 2020;6.072
mujeres;36;avila;1 de enero de 2020;888
mujeres;36;badajoz;1 de enero de 2020;4.340
mujeres;36;balears, illes;1 de enero de 2020;9.557
mujeres;36;barcelona;1 de enero de 2020;38.113
mujeres;36;bizkaia;1 de enero de 2020;6.758
mujeres;36;burgos;1 de enero de 2020;2.028
mujeres;36;caceres;1 de enero de 2020;2.224
mujeres;36;cadiz;1 de enero de 2020;8.725
mujeres;36;cantabria;1 de enero de 2020;3.701
mujeres;36;castellon/castello;1 de enero de 2020;3.622
mujeres;36;ciudad real;1 de enero de 2020;3.128
mujeres;36;cordoba;1 de enero de 2020;4.992
mujeres;36;corunya, a;1 de enero de 2020;7.246
mujeres;36;cuenca;1 de enero de 2020;1.160
mujeres;36;gipuzkoa;1 de enero de 2020;4.120
mujeres;36;girona;1 de enero de 2020;5.160
mujeres;36;granada;1 de enero de 2020;6.158
mujeres;36;guadalajara;1 de enero de 2020;1.904
mujeres;36;huelva;1 de enero de 2020;3.819
mujeres;36;huesca;1 de enero de 2020;1.210
mujeres;36;jaen;1 de enero de 2020;3.831
mujeres;36;leon;1 de enero de 2020;2.727
mujeres;36;lleida;1 de enero de 2020;2.722
mujeres;36;lugo;1 de enero de 2020;1.984
mujeres;36;madrid;1 de enero de 2020;48.329
mujeres;36;malaga;1 de enero de 2020;12.192
mujeres;36;murcia;1 de enero de 2020;10.535
mujeres;36;navarra;1 de enero de 2020;4.069
mujeres;36;ourense;1 de enero de 2020;1.787
mujeres;36;palencia;1 de enero de 2020;888
mujeres;36;palmas, las;1 de enero de 2020;8.637
mujeres;36;pontevedra;1 de enero de 2020;6.022
mujeres;36;rioja, la;1 de enero de 2020;2.027
mujeres;36;salamanca;1 de enero de 2020;1.867
mujeres;36;santa cruz de tenerife;1 de enero de 2020;7.972
mujeres;36;segovia;1 de enero de 2020;908
mujeres;36;sevilla;1 de enero de 2020;13.653
mujeres;36;soria;1 de enero de 2020;473
mujeres;36;tarragona;1 de enero de 2020;5.342
mujeres;36;teruel;1 de enero de 2020;731
mujeres;36;toledo;1 de enero de 2020;4.638
mujeres;36;valencia/valencia;1 de enero de 2020;16.362
mujeres;36;valladolid;1 de enero de 2020;3.161
mujeres;36;zamora;1 de enero de 2020;888
mujeres;36;zaragoza;1 de enero de 2020;6.046
mujeres;36;ceuta;1 de enero de 2020;579
mujeres;36;melilla;1 de enero de 2020;591
mujeres;37;total nacional;1 de enero de 2020;334.014
mujeres;37;albacete;1 de enero de 2020;2.533
mujeres;37;alicante/alacant;1 de enero de 2020;13.058
mujeres;37;almeria;1 de enero de 2020;5.415
mujeres;37;araba/alava;1 de enero de 2020;2.247
mujeres;37;asturias;1 de enero de 2020;6.491
mujeres;37;avila;1 de enero de 2020;904
mujeres;37;badajoz;1 de enero de 2020;4.620
mujeres;37;balears, illes;1 de enero de 2020;9.904
mujeres;37;barcelona;1 de enero de 2020;40.422
mujeres;37;bizkaia;1 de enero de 2020;7.157
mujeres;37;burgos;1 de enero de 2020;2.065
mujeres;37;caceres;1 de enero de 2020;2.419
mujeres;37;cadiz;1 de enero de 2020;9.041
mujeres;37;cantabria;1 de enero de 2020;3.915
mujeres;37;castellon/castello;1 de enero de 2020;3.959
mujeres;37;ciudad real;1 de enero de 2020;3.137
mujeres;37;cordoba;1 de enero de 2020;5.220
mujeres;37;corunya, a;1 de enero de 2020;7.740
mujeres;37;cuenca;1 de enero de 2020;1.228
mujeres;37;gipuzkoa;1 de enero de 2020;4.387
mujeres;37;girona;1 de enero de 2020;5.274
mujeres;37;granada;1 de enero de 2020;6.461
mujeres;37;guadalajara;1 de enero de 2020;2.004
mujeres;37;huelva;1 de enero de 2020;4.226
mujeres;37;huesca;1 de enero de 2020;1.399
mujeres;37;jaen;1 de enero de 2020;3.930
mujeres;37;leon;1 de enero de 2020;2.816
mujeres;37;lleida;1 de enero de 2020;2.819
mujeres;37;lugo;1 de enero de 2020;1.985
mujeres;37;madrid;1 de enero de 2020;51.043
mujeres;37;malaga;1 de enero de 2020;12.957
mujeres;37;murcia;1 de enero de 2020;11.229
mujeres;37;navarra;1 de enero de 2020;4.349
mujeres;37;ourense;1 de enero de 2020;1.736
mujeres;37;palencia;1 de enero de 2020;956
mujeres;37;palmas, las;1 de enero de 2020;8.874
mujeres;37;pontevedra;1 de enero de 2020;6.465
mujeres;37;rioja, la;1 de enero de 2020;2.071
mujeres;37;salamanca;1 de enero de 2020;2.030
mujeres;37;santa cruz de tenerife;1 de enero de 2020;8.500
mujeres;37;segovia;1 de enero de 2020;927
mujeres;37;sevilla;1 de enero de 2020;14.477
mujeres;37;soria;1 de enero de 2020;491
mujeres;37;tarragona;1 de enero de 2020;5.680
mujeres;37;teruel;1 de enero de 2020;720
mujeres;37;toledo;1 de enero de 2020;4.926
mujeres;37;valencia/valencia;1 de enero de 2020;17.761
mujeres;37;valladolid;1 de enero de 2020;3.366
mujeres;37;zamora;1 de enero de 2020;938
mujeres;37;zaragoza;1 de enero de 2020;6.628
mujeres;37;ceuta;1 de enero de 2020;582
mujeres;37;melilla;1 de enero de 2020;534
mujeres;38;total nacional;1 de enero de 2020;348.125
mujeres;38;albacete;1 de enero de 2020;2.620
mujeres;38;alicante/alacant;1 de enero de 2020;13.716
mujeres;38;almeria;1 de enero de 2020;5.615
mujeres;38;araba/alava;1 de enero de 2020;2.414
mujeres;38;asturias;1 de enero de 2020;6.997
mujeres;38;avila;1 de enero de 2020;937
mujeres;38;badajoz;1 de enero de 2020;4.491
mujeres;38;balears, illes;1 de enero de 2020;10.311
mujeres;38;barcelona;1 de enero de 2020;41.723
mujeres;38;bizkaia;1 de enero de 2020;7.653
mujeres;38;burgos;1 de enero de 2020;2.179
mujeres;38;caceres;1 de enero de 2020;2.516
mujeres;38;cadiz;1 de enero de 2020;9.329
mujeres;38;cantabria;1 de enero de 2020;4.219
mujeres;38;castellon/castello;1 de enero de 2020;4.035
mujeres;38;ciudad real;1 de enero de 2020;3.284
mujeres;38;cordoba;1 de enero de 2020;5.187
mujeres;38;corunya, a;1 de enero de 2020;8.173
mujeres;38;cuenca;1 de enero de 2020;1.257
mujeres;38;gipuzkoa;1 de enero de 2020;4.701
mujeres;38;girona;1 de enero de 2020;5.589
mujeres;38;granada;1 de enero de 2020;6.697
mujeres;38;guadalajara;1 de enero de 2020;2.140
mujeres;38;huelva;1 de enero de 2020;4.220
mujeres;38;huesca;1 de enero de 2020;1.459
mujeres;38;jaen;1 de enero de 2020;3.932
mujeres;38;leon;1 de enero de 2020;2.912
mujeres;38;lleida;1 de enero de 2020;3.004
mujeres;38;lugo;1 de enero de 2020;2.134
mujeres;38;madrid;1 de enero de 2020;53.150
mujeres;38;malaga;1 de enero de 2020;13.381
mujeres;38;murcia;1 de enero de 2020;11.665
mujeres;38;navarra;1 de enero de 2020;4.808
mujeres;38;ourense;1 de enero de 2020;1.905
mujeres;38;palencia;1 de enero de 2020;1.019
mujeres;38;palmas, las;1 de enero de 2020;9.198
mujeres;38;pontevedra;1 de enero de 2020;6.895
mujeres;38;rioja, la;1 de enero de 2020;2.234
mujeres;38;salamanca;1 de enero de 2020;2.086
mujeres;38;santa cruz de tenerife;1 de enero de 2020;8.729
mujeres;38;segovia;1 de enero de 2020;962
mujeres;38;sevilla;1 de enero de 2020;14.986
mujeres;38;soria;1 de enero de 2020;548
mujeres;38;tarragona;1 de enero de 2020;5.967
mujeres;38;teruel;1 de enero de 2020;845
mujeres;38;toledo;1 de enero de 2020;5.194
mujeres;38;valencia/valencia;1 de enero de 2020;18.625
mujeres;38;valladolid;1 de enero de 2020;3.522
mujeres;38;zamora;1 de enero de 2020;881
mujeres;38;zaragoza;1 de enero de 2020;6.896
mujeres;38;ceuta;1 de enero de 2020;577
mujeres;38;melilla;1 de enero de 2020;605
mujeres;39;total nacional;1 de enero de 2020;365.157
mujeres;39;albacete;1 de enero de 2020;2.713
mujeres;39;alicante/alacant;1 de enero de 2020;14.459
mujeres;39;almeria;1 de enero de 2020;5.826
mujeres;39;araba/alava;1 de enero de 2020;2.485
mujeres;39;asturias;1 de enero de 2020;7.275
mujeres;39;avila;1 de enero de 2020;946
mujeres;39;badajoz;1 de enero de 2020;4.878
mujeres;39;balears, illes;1 de enero de 2020;10.476
mujeres;39;barcelona;1 de enero de 2020;44.024
mujeres;39;bizkaia;1 de enero de 2020;7.850
mujeres;39;burgos;1 de enero de 2020;2.355
mujeres;39;caceres;1 de enero de 2020;2.615
mujeres;39;cadiz;1 de enero de 2020;9.910
mujeres;39;cantabria;1 de enero de 2020;4.466
mujeres;39;castellon/castello;1 de enero de 2020;4.533
mujeres;39;ciudad real;1 de enero de 2020;3.420
mujeres;39;cordoba;1 de enero de 2020;5.579
mujeres;39;corunya, a;1 de enero de 2020;8.635
mujeres;39;cuenca;1 de enero de 2020;1.319
mujeres;39;gipuzkoa;1 de enero de 2020;4.864
mujeres;39;girona;1 de enero de 2020;6.036
mujeres;39;granada;1 de enero de 2020;6.958
mujeres;39;guadalajara;1 de enero de 2020;2.254
mujeres;39;huelva;1 de enero de 2020;4.369
mujeres;39;huesca;1 de enero de 2020;1.567
mujeres;39;jaen;1 de enero de 2020;4.324
mujeres;39;leon;1 de enero de 2020;3.099
mujeres;39;lleida;1 de enero de 2020;3.188
mujeres;39;lugo;1 de enero de 2020;2.303
mujeres;39;madrid;1 de enero de 2020;54.827
mujeres;39;malaga;1 de enero de 2020;13.832
mujeres;39;murcia;1 de enero de 2020;11.989
mujeres;39;navarra;1 de enero de 2020;4.858
mujeres;39;ourense;1 de enero de 2020;2.024
mujeres;39;palencia;1 de enero de 2020;1.052
mujeres;39;palmas, las;1 de enero de 2020;9.615
mujeres;39;pontevedra;1 de enero de 2020;7.436
mujeres;39;rioja, la;1 de enero de 2020;2.307
mujeres;39;salamanca;1 de enero de 2020;2.084
mujeres;39;santa cruz de tenerife;1 de enero de 2020;8.880
mujeres;39;segovia;1 de enero de 2020;1.009
mujeres;39;sevilla;1 de enero de 2020;15.768
mujeres;39;soria;1 de enero de 2020;537
mujeres;39;tarragona;1 de enero de 2020;6.363
mujeres;39;teruel;1 de enero de 2020;850
mujeres;39;toledo;1 de enero de 2020;5.577
mujeres;39;valencia/valencia;1 de enero de 2020;20.050
mujeres;39;valladolid;1 de enero de 2020;3.761
mujeres;39;zamora;1 de enero de 2020;1.031
mujeres;39;zaragoza;1 de enero de 2020;7.326
mujeres;39;ceuta;1 de enero de 2020;602
mujeres;39;melilla;1 de enero de 2020;654
mujeres;40;total nacional;1 de enero de 2020;375.574
mujeres;40;albacete;1 de enero de 2020;2.813
mujeres;40;alicante/alacant;1 de enero de 2020;14.728
mujeres;40;almeria;1 de enero de 2020;5.795
mujeres;40;araba/alava;1 de enero de 2020;2.676
mujeres;40;asturias;1 de enero de 2020;7.768
mujeres;40;avila;1 de enero de 2020;1.067
mujeres;40;badajoz;1 de enero de 2020;4.807
mujeres;40;balears, illes;1 de enero de 2020;10.611
mujeres;40;barcelona;1 de enero de 2020;45.108
mujeres;40;bizkaia;1 de enero de 2020;8.352
mujeres;40;burgos;1 de enero de 2020;2.385
mujeres;40;caceres;1 de enero de 2020;2.570
mujeres;40;cadiz;1 de enero de 2020;10.034
mujeres;40;cantabria;1 de enero de 2020;4.642
mujeres;40;castellon/castello;1 de enero de 2020;4.800
mujeres;40;ciudad real;1 de enero de 2020;3.640
mujeres;40;cordoba;1 de enero de 2020;5.645
mujeres;40;corunya, a;1 de enero de 2020;8.897
mujeres;40;cuenca;1 de enero de 2020;1.337
mujeres;40;gipuzkoa;1 de enero de 2020;5.147
mujeres;40;girona;1 de enero de 2020;6.116
mujeres;40;granada;1 de enero de 2020;7.076
mujeres;40;guadalajara;1 de enero de 2020;2.297
mujeres;40;huelva;1 de enero de 2020;4.510
mujeres;40;huesca;1 de enero de 2020;1.561
mujeres;40;jaen;1 de enero de 2020;4.207
mujeres;40;leon;1 de enero de 2020;3.126
mujeres;40;lleida;1 de enero de 2020;3.388
mujeres;40;lugo;1 de enero de 2020;2.417
mujeres;40;madrid;1 de enero de 2020;56.816
mujeres;40;malaga;1 de enero de 2020;13.870
mujeres;40;murcia;1 de enero de 2020;12.118
mujeres;40;navarra;1 de enero de 2020;4.903
mujeres;40;ourense;1 de enero de 2020;2.080
mujeres;40;palencia;1 de enero de 2020;1.085
mujeres;40;palmas, las;1 de enero de 2020;9.694
mujeres;40;pontevedra;1 de enero de 2020;7.950
mujeres;40;rioja, la;1 de enero de 2020;2.540
mujeres;40;salamanca;1 de enero de 2020;2.262
mujeres;40;santa cruz de tenerife;1 de enero de 2020;9.144
mujeres;40;segovia;1 de enero de 2020;1.058
mujeres;40;sevilla;1 de enero de 2020;16.079
mujeres;40;soria;1 de enero de 2020;593
mujeres;40;tarragona;1 de enero de 2020;6.481
mujeres;40;teruel;1 de enero de 2020;839
mujeres;40;toledo;1 de enero de 2020;5.505
mujeres;40;valencia/valencia;1 de enero de 2020;21.006
mujeres;40;valladolid;1 de enero de 2020;4.048
mujeres;40;zamora;1 de enero de 2020;1.082
mujeres;40;zaragoza;1 de enero de 2020;7.645
mujeres;40;ceuta;1 de enero de 2020;614
mujeres;40;melilla;1 de enero de 2020;641
mujeres;41;total nacional;1 de enero de 2020;391.123
mujeres;41;albacete;1 de enero de 2020;2.962
mujeres;41;alicante/alacant;1 de enero de 2020;15.243
mujeres;41;almeria;1 de enero de 2020;5.791
mujeres;41;araba/alava;1 de enero de 2020;2.740
mujeres;41;asturias;1 de enero de 2020;8.131
mujeres;41;avila;1 de enero de 2020;1.101
mujeres;41;badajoz;1 de enero de 2020;5.024
mujeres;41;balears, illes;1 de enero de 2020;10.711
mujeres;41;barcelona;1 de enero de 2020;47.676
mujeres;41;bizkaia;1 de enero de 2020;9.084
mujeres;41;burgos;1 de enero de 2020;2.624
mujeres;41;caceres;1 de enero de 2020;2.630
mujeres;41;cadiz;1 de enero de 2020;10.268
mujeres;41;cantabria;1 de enero de 2020;4.910
mujeres;41;castellon/castello;1 de enero de 2020;4.908
mujeres;41;ciudad real;1 de enero de 2020;3.627
mujeres;41;cordoba;1 de enero de 2020;5.883
mujeres;41;corunya, a;1 de enero de 2020;9.659
mujeres;41;cuenca;1 de enero de 2020;1.359
mujeres;41;gipuzkoa;1 de enero de 2020;5.539
mujeres;41;girona;1 de enero de 2020;6.394
mujeres;41;granada;1 de enero de 2020;7.199
mujeres;41;guadalajara;1 de enero de 2020;2.378
mujeres;41;huelva;1 de enero de 2020;4.599
mujeres;41;huesca;1 de enero de 2020;1.636
mujeres;41;jaen;1 de enero de 2020;4.360
mujeres;41;leon;1 de enero de 2020;3.271
mujeres;41;lleida;1 de enero de 2020;3.416
mujeres;41;lugo;1 de enero de 2020;2.377
mujeres;41;madrid;1 de enero de 2020;59.366
mujeres;41;malaga;1 de enero de 2020;14.387
mujeres;41;murcia;1 de enero de 2020;12.648
mujeres;41;navarra;1 de enero de 2020;5.146
mujeres;41;ourense;1 de enero de 2020;2.147
mujeres;41;palencia;1 de enero de 2020;1.134
mujeres;41;palmas, las;1 de enero de 2020;9.818
mujeres;41;pontevedra;1 de enero de 2020;8.327
mujeres;41;rioja, la;1 de enero de 2020;2.635
mujeres;41;salamanca;1 de enero de 2020;2.225
mujeres;41;santa cruz de tenerife;1 de enero de 2020;9.188
mujeres;41;segovia;1 de enero de 2020;1.075
mujeres;41;sevilla;1 de enero de 2020;16.956
mujeres;41;soria;1 de enero de 2020;596
mujeres;41;tarragona;1 de enero de 2020;6.769
mujeres;41;teruel;1 de enero de 2020;876
mujeres;41;toledo;1 de enero de 2020;5.897
mujeres;41;valencia/valencia;1 de enero de 2020;21.884
mujeres;41;valladolid;1 de enero de 2020;4.334
mujeres;41;zamora;1 de enero de 2020;1.148
mujeres;41;zaragoza;1 de enero de 2020;7.913
mujeres;41;ceuta;1 de enero de 2020;574
mujeres;41;melilla;1 de enero de 2020;580
mujeres;42;total nacional;1 de enero de 2020;394.560
mujeres;42;albacete;1 de enero de 2020;2.953
mujeres;42;alicante/alacant;1 de enero de 2020;15.236
mujeres;42;almeria;1 de enero de 2020;5.888
mujeres;42;araba/alava;1 de enero de 2020;2.658
mujeres;42;asturias;1 de enero de 2020;8.511
mujeres;42;avila;1 de enero de 2020;1.109
mujeres;42;badajoz;1 de enero de 2020;4.952
mujeres;42;balears, illes;1 de enero de 2020;10.571
mujeres;42;barcelona;1 de enero de 2020;48.703
mujeres;42;bizkaia;1 de enero de 2020;9.066
mujeres;42;burgos;1 de enero de 2020;2.684
mujeres;42;caceres;1 de enero de 2020;2.658
mujeres;42;cadiz;1 de enero de 2020;10.614
mujeres;42;cantabria;1 de enero de 2020;5.008
mujeres;42;castellon/castello;1 de enero de 2020;4.949
mujeres;42;ciudad real;1 de enero de 2020;3.530
mujeres;42;cordoba;1 de enero de 2020;5.953
mujeres;42;corunya, a;1 de enero de 2020;9.570
mujeres;42;cuenca;1 de enero de 2020;1.361
mujeres;42;gipuzkoa;1 de enero de 2020;5.788
mujeres;42;girona;1 de enero de 2020;6.466
mujeres;42;granada;1 de enero de 2020;7.161
mujeres;42;guadalajara;1 de enero de 2020;2.397
mujeres;42;huelva;1 de enero de 2020;4.633
mujeres;42;huesca;1 de enero de 2020;1.685
mujeres;42;jaen;1 de enero de 2020;4.375
mujeres;42;leon;1 de enero de 2020;3.380
mujeres;42;lleida;1 de enero de 2020;3.513
mujeres;42;lugo;1 de enero de 2020;2.388
mujeres;42;madrid;1 de enero de 2020;59.735
mujeres;42;malaga;1 de enero de 2020;14.286
mujeres;42;murcia;1 de enero de 2020;12.467
mujeres;42;navarra;1 de enero de 2020;5.354
mujeres;42;ourense;1 de enero de 2020;2.220
mujeres;42;palencia;1 de enero de 2020;1.129
mujeres;42;palmas, las;1 de enero de 2020;9.745
mujeres;42;pontevedra;1 de enero de 2020;8.369
mujeres;42;rioja, la;1 de enero de 2020;2.641
mujeres;42;salamanca;1 de enero de 2020;2.251
mujeres;42;santa cruz de tenerife;1 de enero de 2020;9.151
mujeres;42;segovia;1 de enero de 2020;1.097
mujeres;42;sevilla;1 de enero de 2020;17.255
mujeres;42;soria;1 de enero de 2020;595
mujeres;42;tarragona;1 de enero de 2020;6.880
mujeres;42;teruel;1 de enero de 2020;905
mujeres;42;toledo;1 de enero de 2020;5.671
mujeres;42;valencia/valencia;1 de enero de 2020;22.232
mujeres;42;valladolid;1 de enero de 2020;4.241
mujeres;42;zamora;1 de enero de 2020;1.163
mujeres;42;zaragoza;1 de enero de 2020;8.186
mujeres;42;ceuta;1 de enero de 2020;605
mujeres;42;melilla;1 de enero de 2020;620
mujeres;43;total nacional;1 de enero de 2020;402.584
mujeres;43;albacete;1 de enero de 2020;3.131
mujeres;43;alicante/alacant;1 de enero de 2020;15.714
mujeres;43;almeria;1 de enero de 2020;6.002
mujeres;43;araba/alava;1 de enero de 2020;2.879
mujeres;43;asturias;1 de enero de 2020;8.585
mujeres;43;avila;1 de enero de 2020;1.087
mujeres;43;badajoz;1 de enero de 2020;5.112
mujeres;43;balears, illes;1 de enero de 2020;10.613
mujeres;43;barcelona;1 de enero de 2020;49.372
mujeres;43;bizkaia;1 de enero de 2020;9.648
mujeres;43;burgos;1 de enero de 2020;2.783
mujeres;43;caceres;1 de enero de 2020;2.814
mujeres;43;cadiz;1 de enero de 2020;10.557
mujeres;43;cantabria;1 de enero de 2020;5.115
mujeres;43;castellon/castello;1 de enero de 2020;4.970
mujeres;43;ciudad real;1 de enero de 2020;3.737
mujeres;43;cordoba;1 de enero de 2020;5.915
mujeres;43;corunya, a;1 de enero de 2020;9.796
mujeres;43;cuenca;1 de enero de 2020;1.431
mujeres;43;gipuzkoa;1 de enero de 2020;5.876
mujeres;43;girona;1 de enero de 2020;6.286
mujeres;43;granada;1 de enero de 2020;7.198
mujeres;43;guadalajara;1 de enero de 2020;2.517
mujeres;43;huelva;1 de enero de 2020;4.817
mujeres;43;huesca;1 de enero de 2020;1.663
mujeres;43;jaen;1 de enero de 2020;4.454
mujeres;43;leon;1 de enero de 2020;3.401
